OTU_ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27
ASV3417	0	0	0	0	0	0	4.52509E-05	9.05018E-05	4.52509E-05	9.05018E-05	0	0	4.52509E-05	0.000135753	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0
ASV3418	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0	0	4.52509E-05	0.000135753	0	0	0	0
ASV3422	0	0	4.52509E-05	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3434	0	0	0.000226255	0.000271505	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0
ASV3435	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	9.05018E-05	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0
ASV3436	0	0	0	4.52509E-05	0	0	9.05018E-05	0	0	0	0	0	0.000135753	0	0	0	9.05018E-05	0	0.000135753	0	0	0	0	0	0	0	0
ASV3437	0	0	9.05018E-05	9.05018E-05	0	0.000226255	9.05018E-05	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3438	0	9.05018E-05	0.000135753	4.52509E-05	0	0	4.52509E-05	9.05018E-05	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3441	0	0	0	0	0	0	0	0	9.05018E-05	0	4.52509E-05	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0	0	0	9.05018E-05	9.05018E-05
ASV3442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0.000135753	0	0	9.05018E-05	9.05018E-05	0	0	0	0	0
ASV3443	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000135753	0.000135753	0	4.52509E-05	0	0
ASV3444	0	0	0	0	0	0	0	0	0	0	0	0.000135753	4.52509E-05	9.05018E-05	0	0	0	0	0	0	9.05018E-05	4.52509E-05	0	0	0	0	9.05018E-05
ASV3445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000135753	0.000181004	0	0	0	4.52509E-05
ASV3446	0	0	0	4.52509E-05	9.05018E-05	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	9.05018E-05
ASV3448	0	9.05018E-05	0	0	0	0	0	0	0	0	0.000135753	0	0	9.05018E-05	0	0	0	0	0.000271505	0	0	0	0	0	0	0	0
ASV3449	0	4.52509E-05	0	0	4.52509E-05	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3450	0	0	0	0	0.000135753	0	0	0	0	0	0.000181004	4.52509E-05	0	0	0	0	0	0.000226255	0	0	0	0	0	0	0	0	0
ASV3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0
ASV3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407258	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0
ASV3464	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753
ASV3465	0	0	0	0	0.000181004	0.000316756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0.000135753	0.000181004	0	9.05018E-05	0
ASV3468	0	0	0	0	0	0	0	0.000226255	0	0.000271505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3471	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3478	0	0	0	4.52509E-05	0	0	0	0	0	0	0.000181004	4.52509E-05	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3479	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0.000135753	0	4.52509E-05	0.000135753	0	4.52509E-05	0	0	0	0	4.52509E-05	4.52509E-05
ASV3480	0	0	0.000135753	9.05018E-05	0.000181004	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3484	0	0	0	0	0.000316756	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0
ASV3485	0	0	0	0	0	0	4.52509E-05	0.000135753	4.52509E-05	9.05018E-05	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3486	0	0	0	0	0	0	0	0	0	0	4.52509E-05	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3490	0	0	0	0	0	0	0.000135753	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316756	0	0	0	0
ASV3492	0	0	0	0	0	0	0	0	0	0	0.000633513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3493	0	0	0	0	0	0.000181004	0	0	0	0	0	0.000271505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3494	0	0	0	0.000135753	0	0	0.000226255	0	0	0	0	0	0	0	0	0.000135753	0	0.000181004	0	0	0	0	0	0	0	0	0
ASV3495	0	0	0	4.52509E-05	0	4.52509E-05	9.05018E-05	0	0	0	0	0.000135753	0	0	0	0	0	4.52509E-05	9.05018E-05	0	0	0	0	0	0	0	0
ASV3496	0	0	0	0	0.000226255	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3497	0	0	0	0	0	0	0	0.000181004	9.05018E-05	0	0.000271505	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	4.52509E-05	0	0
ASV3498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000181004	0	0.000181004	9.05018E-05
ASV3516	0	0	0	0	0	0	0	4.52509E-05	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05
ASV3517	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0.000181004	0
ASV3518	0	0	0	0	0	0	0	0	0.000407258	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0
ASV3519	0	0	0	0	0	0	4.52509E-05	0.000135753	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3520	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000135753	0	4.52509E-05	0	4.52509E-05	0	0
ASV3522	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3525	0	0	0	0	0	0	4.52509E-05	0	9.05018E-05	0.000226255	0	0	0.000135753	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	9.05018E-05	0	0	0	0	0	0
ASV3532	0	0	4.52509E-05	9.05018E-05	0	0	0	0	0	4.52509E-05	0.000135753	0	0	0	0	4.52509E-05	0	0.000135753	4.52509E-05	0	0	0	0	0	0	0	0
ASV3534	0	0	0.000135753	0	4.52509E-05	0	0	0	0	0	9.05018E-05	0	0	0	0	4.52509E-05	9.05018E-05	0	0	0	0	0.000135753	0	0	0	0	0
ASV3536	0	0	0	0	0	9.05018E-05	4.52509E-05	4.52509E-05	0	0	0	0	0	9.05018E-05	0	0	0	4.52509E-05	0	0	4.52509E-05	4.52509E-05	0	9.05018E-05	0	0	0
ASV3537	0	0.000135753	0.000271505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3540	0	0	4.52509E-05	0	0	0	0	0.000135753	9.05018E-05	0.000135753	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3541	0	0	4.52509E-05	0.000135753	9.05018E-05	9.05018E-05	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	4.52509E-05	0	0
ASV3542	0	0	0.000135753	4.52509E-05	0	0	0	0	0	0	0	0	0	0.000135753	9.05018E-05	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0
ASV3543	0	0	9.05018E-05	0.000135753	9.05018E-05	0	9.05018E-05	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0
ASV3544	0	0	4.52509E-05	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	0	0	0	0	0	0	9.05018E-05	0	0	0	0	4.52509E-05	0	9.05018E-05
ASV3545	0	0	0.000135753	9.05018E-05	0	0	0	0	0	0	0	0	0	0.000135753	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0
ASV3546	0	0	4.52509E-05	0	0.000135753	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3547	0	4.52509E-05	0.000181004	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	9.05018E-05
ASV3548	0	0	0	9.05018E-05	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0.000135753	0	0.000181004
ASV3549	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	4.52509E-05	0	0	0	0	9.05018E-05	0.000135753	0	9.05018E-05	4.52509E-05	0	0
ASV3552	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	4.52509E-05	4.52509E-05	4.52509E-05	4.52509E-05	0	0	9.05018E-05	0	0	0	0	0	0	0	0
ASV3553	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	9.05018E-05	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0	0	4.52509E-05
ASV3554	0	0	0	9.05018E-05	0	0	0.000316756	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0
ASV3555	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0.000226255	9.05018E-05
ASV3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	9.05018E-05	0	0.000226255
ASV3557	0	0	0	0	0	0	0	0	0	0	0	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05
ASV3558	0	0	0	0	0	0	0	0.000181004	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0
ASV3559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0
ASV3576	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000135753	9.05018E-05	9.05018E-05	0	0	0	0	0	0	0
ASV3588	0	0	0	0	0	0	0	0	0	0	4.52509E-05	9.05018E-05	0	0	0	0	0	9.05018E-05	0	0	0	0	0.000316756	0	0	0	0
ASV3590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0.000181004	0	0.000181004	0	0
ASV3591	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	4.52509E-05	0.000135753	0	0	0	0	0
ASV3592	0	0	0	0	9.05018E-05	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0	0	0	0	0	0.000135753
ASV3593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	9.05018E-05	0	0	4.52509E-05	0	0	0
ASV3594	0	0	0	0	9.05018E-05	0	0	0	4.52509E-05	0	0	0	0	0.000135753	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0
ASV3595	0	0	0	9.05018E-05	0	0	0	0	0.000181004	9.05018E-05	0	0	0	0	9.05018E-05	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0
ASV3596	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3598	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	9.05018E-05	4.52509E-05	0	9.05018E-05	0	4.52509E-05	0	0	0.000135753	0	0	0	0	0
ASV3599	0	0	0	0	0	0	0.000226255	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0
ASV3601	0	0	0	0	0	0	0	0	0.000316756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000271505	0	0	0	0	0	0	0
ASV3603	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0.000181004	0	0
ASV3604	0	0	0	0	9.05018E-05	0	0.000135753	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000452509	0	0	0	0	0	0	0	0	0
ASV3606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0
ASV3607	0	0	0	0	0.000226255	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3608	0	0	0	0	0	0.000181004	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0
ASV3622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	9.05018E-05	0	0.000181004
ASV3623	0	0	0	0	4.52509E-05	0	0	0.000226255	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3624	0	0	0	0	0	0.000271505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0
ASV3625	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	9.05018E-05	9.05018E-05	0.000135753	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3628	0	0	0	0	0	4.52509E-05	0	0	0	0	9.05018E-05	0	0	9.05018E-05	9.05018E-05	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0
ASV3637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000135753	0	0.000135753	0	0	0	0	0	0	0	0
ASV3638	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000135753	9.05018E-05	0	0	4.52509E-05	0	0	0	4.52509E-05	0	0
ASV3640	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	9.05018E-05	0	0	0	0	0	0	0
ASV3641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	9.05018E-05	0	9.05018E-05	0	0.000135753	0	0	0	0
ASV3642	0	0	0	9.05018E-05	0	4.52509E-05	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0
ASV3643	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0
ASV3644	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0
ASV3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000135753	0	0.000135753	9.05018E-05	0	0	0	0
ASV3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0
ASV3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000452509	0	0	0	0	0	0	0	0
ASV3658	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3659	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3660	0	0	0	0	0	0	0	0	0	0	0.00049776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3661	0	0	0	0	0.000181004	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0
ASV3662	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3663	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0.000452509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3664	0	0	0	0	0	0	4.52509E-05	4.52509E-05	9.05018E-05	0	0	0.000135753	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3670	0	0	0	0	0	0	0	0.000135753	9.05018E-05	0	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3684	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3686	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3688	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	4.52509E-05	0	0	0	9.05018E-05	0	0	4.52509E-05	0	0	0
ASV3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0	0	0	9.05018E-05	0	0	0	0	0	0
ASV3692	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3695	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	4.52509E-05	0	0.000135753	0
ASV3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05
ASV3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	9.05018E-05	0	0	0	0	0	0	0	0	0	0
ASV3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	4.52509E-05	9.05018E-05	0.000135753	0	0	0
ASV3705	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000226255	9.05018E-05	0.000226255	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0
ASV3706	0	0	0	0	0	0	0	0	0.000226255	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	9.05018E-05
ASV3707	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271505
ASV3708	0	0	0	0	4.52509E-05	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0
ASV3709	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	4.52509E-05	9.05018E-05	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0
ASV3710	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	9.05018E-05	0	0	0	0	0.000135753	0	0	0	0.000135753	0	0	0	0	0
ASV3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3714	0	0	4.52509E-05	4.52509E-05	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0
ASV3715	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3717	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	0	0	0	0	0	9.05018E-05
ASV3718	0	4.52509E-05	0.000316756	0	9.05018E-05	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3719	0	0	0	0	0.000181004	0	0.000135753	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3723	0	0	0	0	0	0	0	0	0	0	0	0.00049776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3724	0	0	0	0	0	0	0	0	0	0	0	0.000271505	0	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3725	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	4.52509E-05	0	9.05018E-05	0	0	0	0	0	0	0	0	0
ASV3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0
ASV3728	0	0	0	0	0.000135753	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0
ASV3729	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3730	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0	0	0	0	0	0	0	0
ASV3731	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0	0	0	0	0	0	0
ASV3749	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	4.52509E-05	0	0.000181004	0	4.52509E-05	0	0	0	0	0	0	0
ASV3750	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0.000181004	0	0
ASV3751	0	0	0	9.05018E-05	0	0	0	9.05018E-05	0	0	0.000226255	0	9.05018E-05	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3752	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	0	0	0	0	0	0
ASV3753	0	0	0	0	0	0	0	9.05018E-05	0	0	0	4.52509E-05	0.000271505	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0
ASV3764	0	0	0	0	0	0	0	0	0.000135753	0	0	9.05018E-05	0	0	0	9.05018E-05	9.05018E-05	0	0	4.52509E-05	0	0	0	0	0	0	0
ASV3765	0	0	0	0	0	0	0	0	0	0	0.000226255	0.000181004	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0
ASV3766	0	0	0	0	0	0	0	0	0.000316756	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0	0	0	0	0	0
ASV3768	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0
ASV3769	0	0	0	0	0	0	0	0	0	9.05018E-05	4.52509E-05	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3770	0	0	0	0	0	0	4.52509E-05	0.000135753	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0	0	0	0	0	0	0.000135753
ASV3772	0	9.05018E-05	0	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0
ASV3774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	9.05018E-05	0	0	0
ASV3775	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	9.05018E-05	0.000135753	0	0	0	0	4.52509E-05	0	0.000135753	0	0	0	0	0
ASV3777	0	0	4.52509E-05	4.52509E-05	0	9.05018E-05	0	0	9.05018E-05	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3778	0	0	0.000181004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3779	0	9.05018E-05	0.000135753	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3780	0	0	4.52509E-05	4.52509E-05	0	0	0.000181004	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0.000135753	0.000135753	0	0	0	0	0
ASV3789	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	9.05018E-05	0	0	0	0	0	0	0
ASV3794	0	0	0	0	0	0	0.000271505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3811	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3812	0	0	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3813	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3814	0	0.000407258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3815	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0	9.05018E-05
ASV3824	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0.000181004	0	4.52509E-05
ASV3825	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	9.05018E-05	4.52509E-05	0	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0
ASV3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52509E-05	0.000181004	9.05018E-05	0	0	0	0	0
ASV3827	0	0	0	0	0	0	0	0	0.000135753	0	0	0	0	0.000181004	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0
ASV3828	0	0	0.000135753	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3830	0	0	9.05018E-05	0	0	0	0	4.52509E-05	0	4.52509E-05	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0
ASV3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0
ASV3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000226255
ASV3833	0	0	0	0	0	0	0	0	0	0	0	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3835	0	0	0	0	0	0	0	0	0	0	0	0.000135753	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0.000226255
ASV3837	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
